"Nro Empenho"|"Nro Processo"|"Fornecedor"|"Data Empenho"|"Descrição Empenho"|"Função"|"Sub Função"|"Fonte Recurso"|"Aplicação"|"Natureza"|"Unidade Orçamentária"|"Programa"|"Ação"|"Modalidade de Licitação"|"Empenho Original"|"Estorno Empenho"|"Saldo Empenho"|"Valor Processado"|"Valor Pago"
"06874-01"|"S00256/2016"|"Com.de Mat.medicos Hopitalares Macrosul Ltda <br>(95.433.397/0001-11)"|"11/04/2016"|"SC 359/16 - PONTEIRA PARA OTOSCOPIO CPL 256/16(RES.1734)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Dispensa de Licitacao"|670.00|0.00|670.00|670.00|670.00
"06875-01"|"G00609/2016"|"Anbioton Importadora Ltda <br>(11.260.846/0001-87)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.SAUDE CPL 609/16 VOL.03"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|6105.00|0.00|6105.00|6105.00|6105.00
"06875-01"|"G01185/2015"|"Ativa Comercial Hospitalar Ltda <br>(04.274.988/0001-38)"|"11/04/2016"|"CPL 1185/15 C 45/16 MEDICAMENTOS REDE VOLUME 03(RES.1861)"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|665.10|0.00|665.10|665.10|665.10
"06876-01"|"G00233/2016"|"Interlab Farmaceutica Ltda <br>(43.295.831/0001-40)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.SAUDE CPL 233/16 VOL.07"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|3978.75|0.00|3978.75|3978.75|3978.75
"06876-01"|"G01636/2014"|"<b>Laboratorio Cristalia </b><br>Cristalia Prod.quimicos Farmaceuticos Ltda <br>(44.734.671/0001-51)"|"11/04/2016"|"CPL 1636/14 C 352/15 MEDICAMENTOS REDE VOLUME 03(RES.1858)"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|694.50|0.00|694.50|694.50|694.50
"06877-01"|"G01636/2014"|"Aglon Comercio e Representacoes Ltda <br>(65.817.900/0001-71)"|"11/04/2016"|"CPL 1636/14 C 667/15 MEDICAMENTOS REDE VOLUME 06(RES.1859)"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|11200.00|0.00|11200.00|11200.00|11200.00
"06878-01"|"G01633/2014"|"Uniao Quimica Farmaceutica Nacional S/a <br>(60.665.981/0009-75)"|"11/04/2016"|"CPL 1633/14 C 349/15 MEDICAMENTOS REDE VOLUME 01(RES.1860)"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|52000.00|0.00|52000.00|52000.00|52000.00
"06878-01"|"O01194/2018"|"Casagrande Servicos e Limpeza Ltda <br>(28.740.527/0001-71)"|"03/04/2018"|"PA 1194/18-PAGTO POR INDENIZACAO SERV. LIMPEZA UNID.SAUDE"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Outros"|74429.00|0.00|74429.00|74429.00|74429.00
"06879-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|240.13|0.00|240.13|240.13|240.13
"06880-01"|"G00426/2015"|"Portal Ltda. <br>(05.005.873/0001-00)"|"11/04/2016"|"CPL 426/15 C 370/15 MEDICAMENTOS MJ (RES.1857)"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|12882.40|0.00|12882.40|12882.40|12882.40
"06880-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.94.00-Indenizacoes e Restituicoes Trabalhistas"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|15903.50|0.00|15903.50|15903.50|15903.50
"06882-01"|"E01773/2014"|"Rogerio Zerbinatti Sorocaba Eireli - Epp <br>(07.254.608/0001-91)"|"01/09/2016"|"CPL 1773/14 C 146/15 FORMULA INFANTIL (RES.1829)"|"Saude"|"Vigilancia Sanitaria"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2267-Acoes de Vigilancia em Saude"|"Pregao Eletronico"|0.00|-5.50|-5.50|0.00|0.00
"06882-01"|"E01773/2014"|"Rogerio Zerbinatti Sorocaba Eireli - Epp <br>(07.254.608/0001-91)"|"11/04/2016"|"CPL 1773/14 C 146/15 FORMULA INFANTIL (RES.1829)"|"Saude"|"Vigilancia Sanitaria"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2267-Acoes de Vigilancia em Saude"|"Pregao Eletronico"|240.00|0.00|240.00|234.50|234.50
"06884-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 574 CPL 168/16 VOLUME 10 RESERVA 1392."|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Pregao Presencial"|1755.57|0.00|1755.57|1755.57|1755.57
"06885-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 580 CPL 168/16 VOLUME 10 RESERVA 1418."|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4026-Piso Fixo de Vigilancia em Saude ( Pfvs)"|"Pregao Presencial"|1274.25|0.00|1274.25|1274.25|1274.25
"06886-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 836 CPL 168/16 VOLUME 10 RESERVA 1393."|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Pregao Presencial"|1638.38|0.00|1638.38|1638.38|1638.38
"06887-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 566 CPL 168/16 VOLUME 10 RESERVA 1403."|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Pregao Presencial"|389.37|0.00|389.37|389.37|389.37
"06888-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 565 CPL 168/16 VOLUME 10 RESERVA 1398."|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Pregao Presencial"|265.53|0.00|265.53|265.53|265.53
"06889-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 650 CPL 168/16 VOLUME 10 RESERVA 1397."|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Pregao Presencial"|254.26|0.00|254.26|254.26|254.26
"06889-01"|"O00000/2019"|"Folha de Pagamento - Pessoal"|"28/11/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|0.00|-128925.97|-128925.97|0.00|0.00
"06889-01"|"O00000/2019"|"Folha de Pagamento - Pessoal"|"29/04/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|128925.97|0.00|128925.97|0.00|0.00
"06890-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 676 CPL 168/16 VOLUME 10 RESERVA 10."|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4026-Piso Fixo de Vigilancia em Saude ( Pfvs)"|"Pregao Presencial"|293.93|0.00|293.93|293.93|293.93
"06891-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 857 CPL 168/16 VOLUME 10 RESERVA 1404."|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4026-Piso Fixo de Vigilancia em Saude ( Pfvs)"|"Pregao Presencial"|339.63|0.00|339.63|339.63|339.63
"06892-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 821 CPL 168/16 VOLUME 10 RESERVA 1405."|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4026-Piso Fixo de Vigilancia em Saude ( Pfvs)"|"Pregao Presencial"|1164.42|0.00|1164.42|1164.42|1164.42
"06893-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 1410 CPL 168/16 VOLUME 10 RESERVA 1410"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Pregao Presencial"|474.98|0.00|474.98|474.98|474.98
"06893-01"|"O00000/2019"|"Folha de Pagamento - Pessoal"|"29/04/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2231-Samu 192"|"Outros"|10671.21|0.00|10671.21|10671.21|10671.21
"06894-01"|"G00168/2016"|"Alberto Caio Tamborrino Epp <br>(74.434.457/0001-40)"|"06/04/2017"|"AQUIS.DE PECAS P/MANUT.DE VEICULO PREFIX O 710 CPL 168/10 VOLUME 10 RESERVA 1413."|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Pregao Presencial"|65.41|0.00|65.41|65.41|65.41
"06894-01"|"O00000/2018"|"Wesley Ricardo de Campos <br>(291.232.708-37)"|"03/04/2018"|"ADIANTAMENTO - SES / TRANSPORTE DE PACIE NTES"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Outros"|5000.00|0.00|5000.00|5000.00|5000.00
"06895-01"|"E01852/2014"|"White Martins Gases Industriais Ltda <br>(35.820.448/0069-24)"|"06/04/2017"|"CPL.1852/14 VOL.20 FLS.12571 FORNEC.GASE S P/UNIDADE DE SAUDE"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4004-Saude da Familia - Sf"|"Pregao Eletronico"|83054.35|0.00|83054.35|73277.71|73277.71
"06896-01"|"G00066/2016"|"Valinpharma Comercio e Representacoes Ltda <br>(01.857.076/0001-09)"|"06/04/2017"|"CPL.66/16 VOL.03 FLS.88 FORNEC.MEDICAMEN TOS P/UNIDADES DE SAUDE"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|143.00|0.00|143.00|143.00|143.00
"06901-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPLè2025/14 - PECAS VEICULOS - P. 448 (RESERVA 1652) VOL.07"|"Saude"|"Vigilancia Sanitaria"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2267-Acoes de Vigilancia em Saude"|"Pregao Presencial"|490.34|0.00|490.34|490.34|490.34
"06901-01"|"O00000/2019"|"Folha de Pagamento - Pessoal"|"30/04/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.1.90.16.00-Outras Despesas Variaveis - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2221-Assist Fin Compl Aos Estados,df, Municipios para a Gentes de Combate as Endemias"|"Outros"|15866.37|0.00|15866.37|15866.37|15866.37
"06902-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 - PECAS VEICULOS P. 650 (RESERVA 1724) VOL.07"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|609.58|0.00|609.58|609.58|609.58
"06903-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 - PECAS VEICULOS P. 592 (RESERVA 1725) VOL.07"|"Saude"|"Vigilancia Sanitaria"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2267-Acoes de Vigilancia em Saude"|"Pregao Presencial"|864.06|0.00|864.06|864.06|864.06
"06904-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 - PECAS VEICULOS P. 586 (RESERVA 1726) VOL.07"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|288.17|0.00|288.17|288.17|288.17
"06904-01"|"O03895/2018"|"Unimed de Sorocaba Cooper. de Trabalho Medico <br>(45.399.961/0002-30)"|"03/04/2018"|"PA 3895/18 PAGTO POR INDENIZ.SERV.TRANSP LANTE DE ORGAOS E TECIDOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2088-Faec Sia -TRANSPLANTES de Orgaos,tecidos e Celula"|"Outros"|52199.97|0.00|52199.97|52199.97|52199.97
"06905-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 PECAS VEICULOS P. 820 ZOONOS ES   (RESERVA 1727) VOL.07"|"Saude"|"Vigilancia Sanitaria"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2267-Acoes de Vigilancia em Saude"|"Pregao Presencial"|476.62|0.00|476.62|476.62|476.62
"06905-01"|"O03895/2018"|"Unimed de Sorocaba Coop. de Trabalho Medico <br>(45.399.961/0001-59)"|"03/04/2018"|"PA 3895/18 PAGTO POR INDENIZ.SERV.TRANSP LANTE DE ORGAOS E TECIDOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2085-Faec Aih - Transplantes de Orgaos, Tecidos e Celul as"|"Outros"|1463687.46|-1463687.46|0.00|0.00|0.00
"06906-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 PECAS VEICULOS P. 777 SAMU (RESERVA 1729) VOL.07"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb. e Hospit"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2261-Acoes de Assistencia - Urgencia e Emergencia Movel"|"Pregao Presencial"|3221.30|0.00|3221.30|3221.30|3221.30
"06906-01"|"O24902/2014"|"Unimed de Sorocaba Cooper. de Trabalho Medico <br>(45.399.961/0002-30)"|"03/04/2018"|"PA 24902/14-INDENIZACAO TRANSPLANTE DE O RGAOS E TECIDOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2088-Faec Sia -TRANSPLANTES de Orgaos,tecidos e Celula"|"Outros"|17022.48|0.00|17022.48|17022.48|17022.48
"06907-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 PECAS VEICULOS P. 698 SAMU (RESERVA 1730) VOL.07"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb. e Hospit"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2261-Acoes de Assistencia - Urgencia e Emergencia Movel"|"Pregao Presencial"|3133.12|0.00|3133.12|3133.12|3133.12
"06907-01"|"O25902/2014"|"Unimed de Sorocaba Cooper. de Trabalho Medico <br>(45.399.961/0002-30)"|"03/04/2018"|"PA 25902/14 INDENIZACAO TRANSPLANTE DE O RGAOS E TECIDOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2085-Faec Aih - Transplantes de Orgaos, Tecidos e Celul as"|"Outros"|244322.07|0.00|244322.07|244322.07|244322.07
"06908-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 PECAS VEICULOS - P. 699 SAMU (RESERVA 1589) VOL.07"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb. e Hospit"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2261-Acoes de Assistencia - Urgencia e Emergencia Movel"|"Pregao Presencial"|591.68|0.00|591.68|591.68|591.68
"06908-01"|"O03895/2018"|"Unimed de Sorocaba Cooper. de Trabalho Medico <br>(45.399.961/0002-30)"|"03/04/2018"|"PA 3895/18-INDENIZACAO SERV.TRANSPLANTE DE ORGAOS E TECIDOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2085-Faec Aih - Transplantes de Orgaos, Tecidos e Celul as"|"Outros"|1463687.46|0.00|1463687.46|1463687.46|1463687.46
"06909-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 PECAS VEICULOS P.698 (RESERVA 1586) VOL.07"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb. e Hospit"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2261-Acoes de Assistencia - Urgencia e Emergencia Movel"|"Pregao Presencial"|2931.29|0.00|2931.29|2931.29|2931.29
"06909-01"|"O00000/2019"|"Folha de Pagamento - Pessoal"|"30/04/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2231-Samu 192"|"Outros"|57226.25|0.00|57226.25|57226.25|57226.25
"06910-01"|"O00000/2019"|"Folha de Pagamento - Pessoal"|"30/04/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2231-Samu 192"|"Outros"|99745.43|0.00|99745.43|99745.43|99745.43
"06911-01"|"G02025/2014"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"11/04/2016"|"CPL 2025/14 PECAS VEICULOS P. 883 (RESERVA 1587) VOL.07"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb. e Hospit"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2261-Acoes de Assistencia - Urgencia e Emergencia Movel"|"Pregao Presencial"|2359.69|0.00|2359.69|2359.69|2359.69
"06911-01"|"O00000/2019"|"Folha de Pagamento - Pessoal"|"30/04/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2231-Samu 192"|"Outros"|14678.23|0.00|14678.23|14678.23|14678.23
